# redshift
7.977144718698259140e-04
1.679209962580419102e-03
2.560705453290790246e-03
3.442200944001161389e-03
4.323696434711754577e-03
5.205191925422347765e-03
6.086687416132718909e-03
6.968182906843090052e-03
7.849678397553683240e-03
8.731173888264276428e-03
9.612669378974647572e-03
1.049416486968501872e-02
1.137566036039561190e-02
1.225715585110620509e-02
1.313865134181657623e-02
1.402014683252694738e-02
1.490164232323731852e-02
1.578313781394791171e-02
1.666463330465850490e-02
1.754612879536865400e-02
1.842762428607924718e-02
1.930911977678984037e-02
2.019061526750021152e-02
2.107211075821080470e-02
2.195360624892117585e-02
2.283510173963154699e-02
2.371659723034214018e-02
2.459809272105273337e-02
2.547958821176288247e-02
2.636108370247347565e-02
2.724257919318406884e-02
2.812407468389443999e-02
2.900557017460481113e-02
2.988706566531540432e-02
3.076856115602577546e-02
3.165005664673636865e-02
3.253155213744696184e-02
3.341304762815711094e-02
3.429454311886770412e-02
3.517603860957829731e-02
3.605753410028866845e-02
3.693902959099926164e-02
3.782052508170985483e-02
3.870202057242022597e-02
3.958351606313059712e-02
4.046501155384096826e-02
4.134650704455133940e-02
4.222800253526193259e-02
4.310949802597230374e-02
4.399099351668289692e-02
4.487248900739349011e-02
4.575398449810386126e-02
4.663547998881445444e-02
4.751697547952482559e-02
4.839847097023519673e-02
4.927996646094578992e-02
5.016146195165638311e-02
5.104295744236653221e-02
5.192445293307712539e-02
5.280594842378771858e-02
5.368744391449808973e-02
5.456893940520868291e-02
5.545043489591905406e-02
5.633193038662942520e-02
5.721342587734001839e-02
5.809492136805061158e-02
5.897641685876076068e-02
5.985791234947135386e-02
6.073940784018194705e-02
